사용일자,호선명,역명,승차총승객수,하차총승객수,등록일자
20200309,일산선,대화,10916,8403,20200312
20200309,일산선,주엽,6505,6666,20200312
20200309,일산선,정발산,5419,5681,20200312
20200309,일산선,마두,5605,5883,20200312
20200309,일산선,백석,8181,8245,20200312
20200309,일산선,대곡,1425,1007,20200312
20200309,일산선,화정,13534,13910,20200312
20200309,일산선,원당,9098,8641,20200312
20200309,일산선,삼송,13829,13391,20200312
20200309,일산선,원흥,7343,7012,20200312
20200309,우이신설선,신설동,1821,1783,20200312
20200309,우이신설선,보문,1173,1236,20200312
20200309,우이신설선,성신여대입구(돈암),2349,2632,20200312
20200309,우이신설선,정릉,3319,3212,20200312
20200309,우이신설선,북한산보국문,4373,4430,20200312
20200309,우이신설선,솔샘,4429,4115,20200312
20200309,우이신설선,삼양사거리,1914,1914,20200312
20200309,우이신설선,삼양,1676,1822,20200312
20200309,우이신설선,화계,2608,2457,20200312
20200309,우이신설선,가오리,3141,3162,20200312
20200309,우이신설선,4.19민주묘지,2085,2077,20200312
20200309,우이신설선,솔밭공원,1874,1895,20200312
20200309,우이신설선,북한산우이,1884,1755,20200312
20200309,안산선,수리산,3565,2750,20200312
20200309,안산선,오이도,6935,6616,20200312
20200309,안산선,정왕,5331,5807,20200312
20200309,안산선,신길온천,1259,1136,20200312
20200309,안산선,안산,9770,8680,20200312
20200309,안산선,초지,3251,3214,20200312
20200309,안산선,고잔,6496,6304,20200312
20200309,안산선,중앙,11793,12045,20200312
20200309,안산선,한대앞,5641,5714,20200312
20200309,안산선,상록수,14754,14816,20200312
20200309,안산선,반월,3479,3282,20200312
20200309,안산선,대야미,4084,3738,20200312
20200309,안산선,산본,13506,14476,20200312
20200309,수인선,인천,615,1062,20200312
20200309,수인선,신포,1255,1284,20200312
20200309,수인선,숭의,3010,2763,20200312
20200309,수인선,인하대,4099,3899,20200312
20200309,수인선,송도,2007,1801,20200312
20200309,수인선,연수,3414,3443,20200312
20200309,수인선,원인재,3353,3389,20200312
20200309,수인선,남동인더스파크,1987,2271,20200312
20200309,수인선,호구포,2925,3016,20200312
20200309,수인선,인천논현,4477,4627,20200312
20200309,수인선,소래포구,3058,2822,20200312
20200309,수인선,월곶,1740,1708,20200312
20200309,수인선,달월,84,59,20200312
20200309,분당선,매교,1764,1734,20200312
20200309,분당선,수원시청,8086,8763,20200312
20200309,분당선,매탄권선,3307,3056,20200312
20200309,분당선,망포,9932,9542,20200312
20200309,분당선,영통,5516,5744,20200312
20200309,분당선,청명,2945,2741,20200312
20200309,분당선,상갈,3867,3608,20200312
20200309,분당선,기흥,6988,6665,20200312
20200309,분당선,신갈,3256,3182,20200312
20200309,분당선,구성,3480,3623,20200312
20200309,분당선,죽전,9450,10197,20200312
20200309,분당선,보정,1741,1452,20200312
20200309,분당선,이매,3714,3532,20200312
20200309,분당선,오리,9136,7784,20200312
20200309,분당선,미금,11430,12299,20200312
20200309,분당선,정자,11709,12587,20200312
20200309,분당선,수내,9300,9318,20200312
20200309,분당선,서현,17393,17375,20200312
20200309,분당선,야탑,18987,20011,20200312
20200309,분당선,모란,17511,17860,20200312
20200309,분당선,태평,10974,10746,20200312
20200309,분당선,가천대,4999,5810,20200312
20200309,분당선,선정릉,6792,7371,20200312
20200309,분당선,강남구청,7416,8562,20200312
20200309,분당선,압구정로데오,12066,13521,20200312
20200309,분당선,서울숲,7044,7301,20200312
20200309,분당선,수원,5807,3933,20200312
20200309,분당선,수서,9558,9766,20200312
20200309,분당선,대모산입구,2695,2521,20200312
20200309,분당선,개포동,2453,2615,20200312
20200309,분당선,구룡,992,991,20200312
20200309,분당선,도곡,4971,5079,20200312
20200309,분당선,한티,9436,10012,20200312
20200309,분당선,선릉,11336,17723,20200312
20200309,과천선,범계,20610,19845,20200312
20200309,과천선,평촌,14942,14933,20200312
20200309,과천선,인덕원,19385,20054,20200312
20200309,과천선,정부과천청사,7097,6932,20200312
20200309,과천선,과천,3687,3429,20200312
20200309,과천선,대공원,1309,1421,20200312
20200309,과천선,경마공원,697,699,20200312
20200309,과천선,선바위,7250,6429,20200312
20200309,공항철도 1호선,영종,2047,2087,20200312
20200309,공항철도 1호선,인천공항2터미널,2328,1969,20200312
20200309,공항철도 1호선,인천공항1터미널,4198,3991,20200312
20200309,공항철도 1호선,공항화물청사,2127,2450,20200312
20200309,공항철도 1호선,운서,5294,5426,20200312
20200309,공항철도 1호선,청라국제도시,5064,4652,20200312
20200309,공항철도 1호선,검암,6386,6075,20200312
20200309,공항철도 1호선,계양,7774,7049,20200312
20200309,공항철도 1호선,김포공항,5793,3706,20200312
20200309,공항철도 1호선,마곡나루,6057,5605,20200312
20200309,공항철도 1호선,디지털미디어시티,10853,10018,20200312
20200309,공항철도 1호선,홍대입구,6098,6270,20200312
20200309,공항철도 1호선,공덕,1730,2142,20200312
20200309,공항철도 1호선,서울역,4372,4029,20200312
20200309,경춘선,춘천,764,769,20200312
20200309,경춘선,남춘천,1496,1531,20200312
20200309,경춘선,김유정,166,165,20200312
20200309,경춘선,강촌,227,226,20200312
20200309,경춘선,백양리,58,38,20200312
20200309,경춘선,굴봉산,90,92,20200312
20200309,경춘선,가평,1044,1012,20200312
20200309,경춘선,상천,202,204,20200312
20200309,경춘선,청평,991,957,20200312
20200309,경춘선,대성리,343,291,20200312
20200309,경춘선,마석,2694,2599,20200312
20200309,경춘선,천마산,1208,1114,20200312
20200309,경춘선,평내호평,4520,4373,20200312
20200309,경춘선,금곡,1265,1204,20200312
20200309,경춘선,사릉,2844,2661,20200312
20200309,경춘선,퇴계원,2956,2691,20200312
20200309,경춘선,별내,1996,1949,20200312
20200309,경춘선,갈매,2374,2080,20200312
20200309,경춘선,신내,1068,1051,20200312
20200309,경인선,도화,3064,2745,20200312
20200309,경인선,중동,7752,7207,20200312
20200309,경인선,온수(성공회대입구),5004,4900,20200312
20200309,경인선,도원,2267,2333,20200312
20200309,경인선,간석,4862,4527,20200312
20200309,경인선,부개,7088,6602,20200312
20200309,경인선,소사,7890,7365,20200312
20200309,경인선,구일,4965,5121,20200312
20200309,경인선,인천,2304,1776,20200312
20200309,경인선,동인천,11793,11064,20200312
20200309,경인선,제물포,8033,7525,20200312
20200309,경인선,주안,16145,14809,20200312
20200309,경인선,동암,13503,13342,20200312
20200309,경인선,백운,6025,5919,20200312
20200309,경인선,부평,23969,25143,20200312
20200309,경인선,송내,24853,24526,20200312
20200309,경인선,부천,27929,27934,20200312
20200309,경인선,역곡,23311,23023,20200312
20200309,경인선,오류동,9811,9405,20200312
20200309,경인선,개봉,17513,17720,20200312
20200309,경의선,문산,3991,3919,20200312
20200309,경의선,파주,902,649,20200312
20200309,경의선,월롱,1590,1579,20200312
20200309,경의선,금촌,5024,4937,20200312
20200309,경의선,금릉,3431,3412,20200312
20200309,경의선,운정,4729,4277,20200312
20200309,경의선,야당,4479,4281,20200312
20200309,경의선,탄현,6037,5865,20200312
20200309,경의선,일산,7202,7036,20200312
20200309,경의선,풍산,4091,3736,20200312
20200309,경의선,백마,5454,5141,20200312
20200309,경의선,곡산,441,467,20200312
20200309,경의선,능곡,2933,2656,20200312
20200309,경의선,행신,5934,5854,20200312
20200309,경의선,강매,2423,2095,20200312
20200309,경의선,화전,1120,1086,20200312
20200309,경의선,수색,1943,2019,20200312
20200309,경의선,디지털미디어시티,1779,1612,20200312
20200309,경의선,가좌,4029,3705,20200312
20200309,경의선,홍대입구,1258,1330,20200312
20200309,경의선,서강대,1479,1443,20200312
20200309,경의선,공덕,2811,2474,20200312
20200309,경의선,효창공원앞,2242,2590,20200312
20200309,경의선,신촌,609,776,20200312
20200309,경의선,서울역,3127,4062,20200312
20200309,경원선,소요산,2091,1669,20200312
20200309,경원선,동두천,1532,1881,20200312
20200309,경원선,보산,1312,1116,20200312
20200309,경원선,동두천중앙,2592,2477,20200312
20200309,경원선,지행,5051,4927,20200312
20200309,경원선,덕정,4607,4546,20200312
20200309,경원선,덕계,2011,1757,20200312
20200309,경원선,양주,6495,6055,20200312
20200309,경원선,녹양,3867,3686,20200312
20200309,경원선,가능,5422,5160,20200312
20200309,경원선,의정부,14743,15263,20200312
20200309,경원선,회룡,10111,9833,20200312
20200309,경원선,망월사,5738,5839,20200312
20200309,경원선,도봉산,6236,3624,20200312
20200309,경원선,도봉,5020,4666,20200312
20200309,경원선,방학,7700,7516,20200312
20200309,경원선,녹천,3947,3271,20200312
20200309,경원선,월계,4611,4406,20200312
20200309,경원선,광운대,6774,6261,20200312
20200309,경원선,석계,6915,7913,20200312
20200309,경원선,신이문,7068,6405,20200312
20200309,경원선,외대앞,5896,5771,20200312
20200309,경원선,청량리(서울시립대입구),9037,9812,20200312
20200309,경원선,왕십리(성동구청),10814,12069,20200312
20200309,경원선,응봉,1390,1189,20200312
20200309,경원선,옥수,28,24,20200312
20200309,경원선,한남,3518,3448,20200312
20200309,경원선,서빙고,1388,1270,20200312
20200309,경원선,이촌(국립중앙박물관),2858,2119,20200312
20200309,경부선,광명,2215,1896,20200312
20200309,경부선,서동탄,1303,1019,20200312
20200309,경부선,당정,4977,4733,20200312
20200309,경부선,천안,2706,2789,20200312
20200309,경부선,두정,2656,2774,20200312
20200309,경부선,직산,483,487,20200312
20200309,경부선,성환,1921,2029,20200312
20200309,경부선,평택,7407,7299,20200312
20200309,경부선,지제,1653,1567,20200312
20200309,경부선,서정리,3742,3805,20200312
20200309,경부선,송탄,2865,2687,20200312
20200309,경부선,진위,1178,1029,20200312
20200309,경부선,오산,6564,6561,20200312
20200309,경부선,오산대,2028,1810,20200312
20200309,경부선,세마,1833,1688,20200312
20200309,경부선,병점,9795,9817,20200312
20200309,경부선,세류,2358,2163,20200312
20200309,경부선,독산,14695,15561,20200312
20200309,경부선,수원,23403,25008,20200312
20200309,경부선,화서,5997,5781,20200312
20200309,경부선,성균관대,10462,10366,20200312
20200309,경부선,의왕,7345,7320,20200312
20200309,경부선,군포,6252,6419,20200312
20200309,경부선,금정,20986,21824,20200312
20200309,경부선,명학,7791,7659,20200312
20200309,경부선,안양,17091,16921,20200312
20200309,경부선,관악,5960,5420,20200312
20200309,경부선,석수,8519,7378,20200312
20200309,경부선,금천구청,9562,9264,20200312
20200309,경부선,가산디지털단지,15684,17766,20200312
20200309,경부선,구로,15056,14904,20200312
20200309,경부선,신길,7750,6485,20200312
20200309,경부선,신도림,3533,3345,20200312
20200309,경부선,영등포,29315,30328,20200312
20200309,경부선,대방,10945,11074,20200312
20200309,경부선,노량진,6956,7016,20200312
20200309,경부선,용산,23624,24241,20200312
20200309,경부선,남영,8157,8665,20200312
20200309,경부선,서울역,2586,903,20200312
20200309,경강선,여주,1157,1134,20200312
20200309,경강선,세종대왕릉,209,169,20200312
20200309,경강선,부발,1146,1129,20200312
20200309,경강선,이천,1714,1845,20200312
20200309,경강선,신둔도예촌,783,744,20200312
20200309,경강선,곤지암,1273,1294,20200312
20200309,경강선,초월,1951,1945,20200312
20200309,경강선,경기광주,5072,4836,20200312
20200309,경강선,삼동,1726,1594,20200312
20200309,경강선,이매,715,640,20200312
20200309,경강선,판교,3423,3214,20200312
20200309,9호선2~3단계,중앙보훈병원,7602,6927,20200312
20200309,9호선2~3단계,둔촌오륜,745,695,20200312
20200309,9호선2~3단계,올림픽공원(한국체대),3838,3763,20200312
20200309,9호선2~3단계,한성백제,1826,1568,20200312
20200309,9호선2~3단계,송파나루,3243,3413,20200312
20200309,9호선2~3단계,석촌,5708,4917,20200312
20200309,9호선2~3단계,석촌고분,4254,4409,20200312
20200309,9호선2~3단계,삼전,5003,4945,20200312
20200309,9호선2~3단계,종합운동장,3290,3186,20200312
20200309,9호선2~3단계,봉은사,11940,12156,20200312
20200309,9호선2~3단계,삼성중앙,4977,5283,20200312
20200309,9호선2~3단계,선정릉,7587,8076,20200312
20200309,9호선2~3단계,언주,7856,8002,20200312
20200309,9호선,신논현,25284,25501,20200312
20200309,9호선,사평,2125,2061,20200312
20200309,9호선,고속터미널,7645,9538,20200312
20200309,9호선,신반포,1983,2019,20200312
20200309,9호선,구반포,2002,2126,20200312
20200309,9호선,동작(현충원),1475,1160,20200312
20200309,9호선,흑석(중앙대입구),5854,6291,20200312
20200309,9호선,노들,3453,2972,20200312
20200309,9호선,노량진,20426,20291,20200312
20200309,9호선,샛강,4386,4691,20200312
20200309,9호선,여의도,18981,18667,20200312
20200309,9호선,국회의사당,13412,13645,20200312
20200309,9호선,당산,14593,14464,20200312
20200309,9호선,선유도,5968,5802,20200312
20200309,9호선,신목동,2996,2700,20200312
20200309,9호선,염창,13758,13764,20200312
20200309,9호선,등촌,8510,8606,20200312
20200309,9호선,증미,5904,5965,20200312
20200309,9호선,가양,16775,16289,20200312
20200309,9호선,양천향교,7194,7503,20200312
20200309,9호선,마곡나루,8365,8550,20200312
20200309,9호선,신방화,5418,5343,20200312
20200309,9호선,공항시장,2327,2697,20200312
20200309,9호선,김포공항,4941,5898,20200312
20200309,9호선,개화,2242,1486,20200312
20200309,8호선,모란,3912,2934,20200312
20200309,8호선,수진,4088,3682,20200312
20200309,8호선,신흥,3806,4060,20200312
20200309,8호선,단대오거리,8707,8374,20200312
20200309,8호선,남한산성입구(성남법원.검찰청),11105,10205,20200312
20200309,8호선,산성,4329,4322,20200312
20200309,8호선,복정,8383,7120,20200312
20200309,8호선,장지,13675,13285,20200312
20200309,8호선,문정,18495,19368,20200312
20200309,8호선,가락시장,6459,7419,20200312
20200309,8호선,송파,7076,6572,20200312
20200309,8호선,석촌,6194,7123,20200312
20200309,8호선,잠실(송파구청),10810,12396,20200312
20200309,8호선,몽촌토성(평화의문),4269,4581,20200312
20200309,8호선,강동구청,8652,9026,20200312
20200309,8호선,천호(풍납토성),13694,15591,20200312
